Order,asset_key,pipe_key_match,PIPELINE NAME,Problem_Description,Description,Location_Description,Order Type,Priority,MaintActivType,System status,SYSTEM,SUB SYSTEM,Material,Nominal Diameter,TOTAL LENGTH (KM),PIPELINE AGE,CAPACITY MLD,Total act.costs,TotalPlnndCosts,event_year,event_month,event_dow,is_weekend,target_leak
90004523,uw ii w midm bds 061 hdr res01,bruyns hill pipeline,Bruyns Hill Pipeline,Replace Haythorns door at HD Hill.,HD Hill Reservoir 1,Reservoir Structure Res 1,PM02,4.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,450.0,12.0,7.0,,0.0,0.0,2024,7,1,0,0
90004524,uw ii w midm bds 061 wvr res01,61 pipeline,’61 Pipeline,Replace safe doors at W/View no1 & no2,Worlds View Reservoir 1,Worlds View Reservoir #1 Structure,PM02,4.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,0.0,2024,7,1,0,0
90004525,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Blackridge res level dropping-c/o,Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,4200.48,2024,7,1,0,0
90004531,uw ii w midm bds 061 61g pipel,lion park pipeline,Lion Park Pipeline,Transport TLB to Hopewell - Craig,"61 Pipeline, Thornville section","Pipeline section, Thornville 61 offtake",PM02,2.0,CMN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,0.0,0.0,2024,7,5,1,0
90004562,uw ii e mkon sup ops am0 build,,,Deep Cleaning Carpet in Farhad Old offic,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,2.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,0.0,7000.0,2024,7,2,0,0
90004793,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Blackridge res level dropping-Mzamo c/o,Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,7,0,0,0
90004798,uw ii e dvha bds war bhn build,bruyns hill pipeline,Bruyns Hill Pipeline,ccheck burst pipe to Bhill resvr.,New BHill Pump Station Buildings,General Buildings & Structures,PM02,2.0,BDN,TECO NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,450.0,12.0,7.0,,0.0,0.0,2024,7,0,0,1
90004998,uw ii w midm wtw miw adm build,,,Admin ladies toilet blocked at Midmar,Midmar Administration Buildings,Administration Building Structure,PM02,2.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,7,3,0,0
90005193,uw ii w howk www hwe psa build,,,repair concrete palisade fence,Sump & Structures,Buildings & Structures,PM02,3.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,8692.05,2024,7,2,0,0
90005194,uw ii w midm wtw miw pul unit4,,,Fix leak next to pulsator 5 chamber,Pulsator 4,Pulsator Inlet IV #4,PM02,2.0,BDN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,7,1,0,1
90005471,uw ii w muts rwt mup mpl pipel,,,Mearns P/L Corroded AV on New Line,Mearns pipeline,Mearns Pipeline (Complete),PM02,4.0,CMN,REL  NMAT PRC  SETC,,,,,,,,0.0,900000.0,2024,7,1,0,0
90005476,uw ii w lidg wtw liw adm build,,,Pls move sampling tap @ Ledgetton WW,Administration Buildings & Structures,Administration Buildings,PM02,2.0,CMN,REL  PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,7,1,0,0
90005477,uw ii w muts rwt mup mep build,,,Pls install gabions across Mea. Spillway,Mearns Structural & buildings,Mearns Weir General Structure Assets,PM02,5.0,CMN,REL  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,7,1,0,0
90005480,uw ii w muts rwt mup mpl pipel,,,Mearns P/L AV Replacement,Mearns pipeline,Mearns Pipeline (Complete),PM02,4.0,CMN,REL  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,7,1,0,0
90005481,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,51 Pl Seal ingress at chamber at PS,251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,0.0,0.0,2024,7,1,0,0
90005482,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,51 Pl Waterproofing of planks,251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,0.0,0.0,2024,7,1,0,0
90005483,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,51 PL AV @ Mills Falls misfunctional,251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,0.0,900000.0,2024,7,1,0,0
90005484,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,51 PL Mud in chamber Monty Road,251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,REL  PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,0.0,0.0,2024,7,1,0,0
90005486,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Install culvert @ Stukkenburg Tunnel,251 Pipeline (complete),251 Pipeline (complete),PM02,4.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,0.0,0.0,2024,7,1,0,0
90005487,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,51 Pl Rehabilitate road tunnel-DVH,251 Pipeline (complete),251 Pipeline (complete),PM02,4.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,0.0,0.0,2024,7,1,0,0
90005488,uw ii w midm bds 061 61a pipel,61 pipeline,’61 Pipeline,61 PL Town Bush River Access,"61 Pipeline, DVH-Clarendon Pipeline",Pipe Segment DV Harris - Clarendon,PM02,4.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,0.0,2024,7,1,0,0
90005489,uw ii w midm bds 061 61a pipel,61 pipeline,’61 Pipeline,60 PL scour valve upgrade,"61 Pipeline, DVH-Clarendon Pipeline",Pipe Segment DV Harris - Clarendon,PM02,4.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,0.0,2024,7,1,0,0
90005490,uw ii w midm bds 061 61a pipel,61 pipeline,’61 Pipeline,61 PL Chamber lid replacement,"61 Pipeline, DVH-Clarendon Pipeline",Pipe Segment DV Harris - Clarendon,PM02,4.0,CMN,REL  PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,0.0,2024,7,1,0,0
90005492,uw ii e mkon sup ops am0 build,,,Broken Door Lock in Ladies Toilet@Reg,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,2.0,CMN,REL  PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,7,4,0,0
90005494,uw ii w midm bds 061 wvr res01,61 pipeline,’61 Pipeline,Rehabilitation of Worlds View Reservoir,Worlds View Reservoir 1,Worlds View Reservoir #1 Structure,PM02,4.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,0.0,2024,7,1,0,0
90005499,uw ii w midm bds 061 ed1 build,61 pipeline,’61 Pipeline,Stream crossing (Donga dam) rehabilitate,ED1 Buildings and Cvil Structures,ED1 Buildings & Civil Structures,PM02,4.0,CMN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,600000.0,2024,7,1,0,0
90005501,uw ii e mkon sup ops am0 build,,,Faulty Aircon in Mulalo's Old office,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,4.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,7,1,0,0
90005506,uw ii e mkon sup ops am0 build,,,Replacement of Sec palisade fence @ wksh,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Lights & Gen Elec,PM02,5.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,480000.0,2024,7,1,0,0
90005508,uw ii e mkon sup ops am0 build,,,Security Guard House Modifications @ Wks,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Lights & Gen Elec,PM02,4.0,CMN,REL  NMAT PRC  SETC,,,,,,,,0.0,587301.0,2024,7,1,0,0
90005510,uw ii w midm bds 061 ed4 build,61 pipeline,’61 Pipeline,Chamber cleaning ED4,ED4 Buildings & Civil Structures,ED4 Buildings & Civil Structures,PM02,5.0,CMN,REL  PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,0.0,2024,7,1,0,0
90005513,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Open B/ridge Res inlet valve.,Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,4200.48,2024,7,1,0,0
90005543,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Open Blackridge valve - Craig (c/o28/7),Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,BDN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,7,0,0,0
90005597,uw ii e mkon sup ops wsh build,,,fetch trainees at sasa,Mkondeni Workshops Buildings,Buildings & Structures,PM02,2.0,BDC,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,3,0,0
90005877,uw ii w midm bds 056 56e pipel,56 pipeline,’56 Pipeline,Assist municipality wth valve isolation,Blackridge Pipeline (Complete),Blackridge Pline,PM02,2.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,3,0,0
90005878,uw ii w midm bds est eso pipel,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Repair a damaged scour chamber at Umbumb,Eston Pipeline (Complete),Eston Pipeline (Complete),PM02,5.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,0.0,0.0,2024,8,3,0,0
90005879,uw ii w midm bds 056 56e pipel,56 pipeline,’56 Pipeline,Open outlet to the municipality c/o Hlel,Blackridge Pipeline (Complete),Blackridge Pline,PM02,1.0,CMC,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,3,0,0
90005880,uw ii w midm bds 056 56e pipel,56 pipeline,’56 Pipeline,Open Blackridge res inlet valve c/o -Hle,Blackridge Pipeline (Complete),Blackridge Pline,PM02,1.0,CMC,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,3,0,0
90005881,uw ii w midm bds 056 56e pipel,56 pipeline,’56 Pipeline,Close Blackridge res inlet valve c/o MH,Blackridge Pipeline (Complete),Blackridge Pline,PM02,1.0,CMC,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,3,0,0
90005883,uw ii e cool www cow inl instr,table mountain pipeline,Table Mountain Pipeline,mount bracket forinlet meter box,Coolair Inlet Instruments,Inlet Flowmeter Ultrasonic/Flume,PM02,3.0,CMN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,DV HARRIS,uPVC,125.0,14.8,66.0,2.12,0.0,0.0,2024,8,3,0,0
90006065,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Open Blackridge valve - Craig (c/o31/7),Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,3,0,0
90006066,uw ii w mpof www mpp riv build,,,pls prepare pond wall @ Riverdsale,Riversdale P/Station Buildings & Struct,Riversdale P/S Buildings & Structures,PM02,4.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,2,0,0
90006067,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Open Blackridge inlet-Craig c/o,Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,2,0,0
90006068,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,No water at Sbongumbomvu school,251 Pipeline (complete),251 Pipeline (complete),PM02,2.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,0.0,0.0,2024,8,2,0,0
90006069,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Close Blackridge inlet-Hlela c/o,Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,2,0,0
90006070,uw ii w howk www hos hpl pipel,howick pipeline,Howick Pipeline,please provide jetting truck,Howick Sewerage Pipeline,Howick WWW Pipeline (Complete),PM02,1.0,BDC,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,2.5,28.0,16.3,0.0,0.0,2024,8,2,0,0
90006071,uw ii w midm bds 056 56e valve,56 pipeline,’56 Pipeline,Open B/ridge Res inlet valve.,Blackridge Reservoir Valves,Blackridge Res Inlet Control Valve,PM02,1.0,CMC,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,2,0,0
90006073,uw ii w midm wtw mis dws unit3,ixopo golf course borehole pipeline,Ixopo Golf Course Borehole Pipeline,Borehole installation,Sludge Centrifuge 3,Centrifuge #3,PM02,5.0,CMN,TECO NMAT PRC  SETC,Ixopo,Ixopo,uPVC,110.0,1.5,20.0,1.23,0.0,0.0,2024,8,2,0,0
90006074,mr774047,,,provide sampling point for hospital mete,"Meter, Buhlebezwe Water sales","Meter, Buhlebezwe Water sales",PM02,2.0,CMN,REL  PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,2,0,0
90006076,uw ii e mkon sup ops am0 build,,,Request for wall panel heater@ Nondu's,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,2.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,3,0,0
90006077,uw ii w midm bds 056 gkp pshl3,56 pipeline,’56 Pipeline,Open valve at Groenkloof P/S.,Groenkloof p/s High lift Pumpset 3,Inlet IV 3,PM02,1.0,CMC,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,2,0,0
90006078,uw ii w howk www hos chl build,,,emergency shower pipe is leaking,Buildings & Structures,Chlorine Room Building/Structure,PM02,2.0,CMN,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,2,0,1
90006079,uw ii w midm wtw miw adm build,,,Male's toilet flushing continuously,Midmar Administration Buildings,Administration Building Structure,PM02,2.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,2,0,0
90006080,uw ii w midm bds vul vu1 pline,vulindlela pipeline,Vulindlela Pipeline,Provide connection for pressure testing,Complete Vulindela Pipeline,Complete Vulindela Pipeline,PM02,2.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,4.25,28.0,21.7,0.0,0.0,2024,8,2,0,0
90006082,uw ii e mkon sup ops am0 build,,,Install Boiler @ Instrument W/shop,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,4.0,CMN,REL  PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,2,0,0
90006392,uw ii w midm bds 061 wvr instr,61 pipeline,’61 Pipeline,Repair W.V kiosk doors,Worlds View Reservoir Instrumentation,Res 1 Safe Door,PM02,5.0,CMN,REL  NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,800000.0,2024,8,1,0,0
90006395,mr770799,ixopo golf course borehole pipeline,Ixopo Golf Course Borehole Pipeline,pls seal rising main chamber,"Meter, Ixopo TLC-Borehole (Golf course)","Meter, Ixopo TLC-Borehole (Golf course)",PM02,4.0,CMN,REL  NMAT PRC  SETC,Ixopo,Ixopo,uPVC,110.0,1.5,20.0,1.23,0.0,0.0,2024,8,2,0,0
90006396,uw ii e ixop rwt ixw abs pipel,ixopo raw water rising main,Ixopo Raw Water Rising Main,pls build chamber for isolation valve,Ixopo Rising Main Pipeline,Ixopo Pipeline (Complete),PM02,4.0,CMN,REL  PRT  NMAT PRC  SETC,ixopo,Ixopo,Steel,250.0,1.38,27.0,6.37,0.0,0.0,2024,8,1,0,0
90006398,uw ii e mkon sup ops am0 build,,,Repair damaged wall skirtting@ Reception,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,3.0,CMN,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,2,0,0
90006401,uw ii w midm bds 056 56e res01,56 pipeline,’56 Pipeline,Replace sample tap at Blackridge res,Blackridge Reservoir,"Telemetry System, Blackridge Res",PM02,3.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,8,1,0,0
90007154,uw ii w midm bds est eso pipel,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Attend to burst on Farmers Line.,Eston Pipeline (Complete),Eston Pipeline (Complete),PM02,1.0,BDN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,0.0,0.0,2024,9,4,0,1
90007222,uw ii w midm wtw miw adm build,howick west pipeline,Howick West Pipeline,Partition kitchen at Area West office,Midmar Administration Buildings,Administration Building Structure,PM02,5.0,BDN,REL  PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,700.0,3.3,42.0,66.6,0.0,0.0,2024,9,3,0,0
90008028,uw ii e mkon sup ops wsh build,,,cleaning yard,Mkondeni Workshops Buildings,Buildings & Structures,PM02,2.0,CMN,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,9,0,0,0
90008093,uw ii w midm bds 056 56d ch001,56 pipeline,’56 Pipeline,Check leak on 56 p/l-c/o,Chamber No.1,Howick West-Groenkloof Bal Meter Head,PM02,1.0,BDN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,10,1,0,1
90008499,uw ii w midm bds man pha pipel,manyavu pipeline,Manyavu Pipeline,Replace chamber lid at Manyavu offtake,"Manyavu Pipeline, (Complete)",Manyavu Pipeline (Complete),PM02,5.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,,Klambon,150.0,13.0,15.0,3.1,0.0,0.0,2024,10,3,0,0
90008502,uw ii e dvha bds 053 53a pipel,53 pipeline,’53 Pipeline,fix 53p/lescort IN ELETRICITY.,54 Pipeline from DVH to Umlaas Road,53 Pipeline (Complete),PM02,5.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,0.0,0.0,2024,10,3,0,0
90008508,uw ii e mkon sup ops am0 build,,,Deep cleaning for 2 offices @ the wkshp,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Lights & Gen Elec,PM02,5.0,CMN,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,1,0,0
90008509,uw ii w midm bds 056 56e pipel,56 pipeline,’56 Pipeline,Attend to the leak across G/kloof p/s,Blackridge Pipeline (Complete),Blackridge Pline,PM02,2.0,BDN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,10,3,0,1
90008539,uw ii e camp www cas aer build,table mountain pipeline,Table Mountain Pipeline,portable water pipe leak,Camperdown Aeration System Buildings,Camperdown Aerator Tank Structure,PM02,2.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,DV HARRIS,uPVC,125.0,14.8,66.0,2.12,0.0,0.0,2024,10,4,0,1
90008540,uw ii w lynf www lyn inl build,lion park pipeline,Lion Park Pipeline,Install retaining wall nxt 2 degritter,Buildings & Structures,Lynfield Park Inlet Structures,PM02,4.0,CMN,REL  NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,0.0,9000.0,2024,10,4,0,0
90008733,uw ii e mkon sup ops am0 build,,,Attend a Door Lock fault @ Sli's Office,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,5.0,CMN,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,10,1,0,0
90008734,uw ii e dvha bds tms tma pipel,table mountain pipeline,Table Mountain Pipeline,Repair leak onTbl Mtn res outlet line,Table Mountain Pipeline,Tbl Mtn Pipeline (Complete),PM02,2.0,BDN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,DV HARRIS,uPVC,125.0,14.8,66.0,2.12,0.0,0.0,2024,10,1,0,1
90008735,uw ii e dvha bds tms tma ch001,table mountain pipeline,Table Mountain Pipeline,Pump out water from Tbl Mtn res chamber,Chamber No.1,Table Mtn Inlet Balancing Meter Head,PM02,5.0,CMN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,DV HARRIS,uPVC,125.0,14.8,66.0,2.12,0.0,0.0,2024,10,1,0,0
90008738,uw ii e mkon sup ops am0 build,,,Cleaning the floors @ the Mkndn Wkshop,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,2.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,10,1,0,0
90008742,uw ii w midm bds urd urr res01,,,Pump out chamber at Umlaas Road 9ML Res,Umlaas Rd Reservoir 1 (9mL),9Ml Inlet IV 1,PM02,5.0,CMN,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,10,1,0,0
90008743,uw ii w midm bds urd urr res01,,,Repair BPT wall at Umlaas Rd 9ML Res,Umlaas Rd Reservoir 1 (9mL),9Ml Inlet IV 1,PM02,4.0,CMN,REL  PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,10,1,0,0
90008745,uw ii w midm wtw mis dws unit1,,,Cracked wall in centrifuge building,Sludge Centrifuge 1,Centrifuge #1,PM02,4.0,CMN,REL  PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,8,4,0,0
90008746,uw ii w midm bds 056 56d ch001,56 pipeline,’56 Pipeline,Burst pipe at Rifle -range.,Chamber No.1,"Pipe Segment, Between Chamber 1 AND 2",PM02,2.0,BDN,REL  PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,10,1,0,1
90008747,uw ii w midm bds eup eub ch001,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Check leak on farmers line-c/o,Chamber No.1,Umbumbulu Pipeline Chamber 1,PM02,2.0,BDN,REL  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,0.0,0.0,2024,10,1,0,1
90008749,uw ii w midm wtw miw adm build,howick west pipeline,Howick West Pipeline,attend to sliding gate,Midmar Administration Buildings,Midmar Area West Buildings & Structures,PM02,5.0,CMN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,700.0,3.3,42.0,66.6,0.0,0.0,2024,10,1,0,0
90008750,uw ii e camp www cas sst build,,,install bracket for flexible pipe,Camperdown Clarifier Buildings,Camperdown SST Structure #1 (OLD),PM02,5.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,10,1,0,0
90008916,uw ii e dvha rwt 051 051 flowm,51 pipeline,‘51 Pipeline,increase at the tunnel,51 Raw Pipeline Flowmeters,Mid Dam - Dvh 51 Balancing Meter Head,PM02,2.0,CMC,TECO NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Concrete,1300.0,10.8,63.0,229.68,0.0,0.0,2024,10,0,0,0
90008988,uw ii e ixop wtw ixw adm build,,,Attend to combine chamber enclusure,Ixopo Structural & Buildings,Ixopo Water Works General Structure,PM02,5.0,CMN,TECO NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,10,0,0,0
90008989,uw ii e ixop rwt ixw abs pipel,ixopo raw water rising main,Ixopo Raw Water Rising Main,Install roof chamber,Ixopo Rising Main Pipeline,Ixopo Pipeline (Complete),PM02,4.0,CMN,REL  NMAT PRC  SETC,ixopo,Ixopo,Steel,250.0,1.38,27.0,6.37,0.0,0.0,2024,10,0,0,0
90008990,uw ii w lynf www lyn adm build,lion park pipeline,Lion Park Pipeline,Please fix kitchen door handle,Buildings & Structures,Lynfield Park Kitchen Building,PM02,3.0,CMN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,0.0,0.0,2024,10,0,0,0
90008992,uw ii w midm bds 056 52a pipel,56 pipeline,’56 Pipeline,Unblock the lime room,Pipeline 52 from Mills Falls to Howick,52 Pipeline (Complete),PM02,2.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,0.0,0.0,2024,10,0,0,0
90008994,uw ii e mkon sup ops am0 build,,,Installation of Logo Sign @ the Regional,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,3.0,CMN,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,10,1,0,0
90008995,uw ii e dvha bds 051 051 pipel,51 pipeline,‘51 Pipeline,Raw water inflow has air,52 Pipeline (Complete),51 Pipeline (Complete),PM02,2.0,CMN,TECO NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Concrete,1300.0,10.8,63.0,229.68,0.0,0.0,2024,10,0,0,0
90008998,uw ii w midm bds 061 ash flowm,61 pipeline,’61 Pipeline,Install Asburton meter,Ashburton Reservoir Flowmeters,Ashburton Res Outlet Sales Meter Head,PM02,4.0,CMN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,0.0,0.0,2024,10,0,0,0
90008999,uw ii w midm bds 063 63a pipel,,,Install Almond bank meter,63 Pipeline (Complete),63 Pipeline (Complete),PM02,4.0,CMN,TECO PRT  NMAT PRC  SETC,,,,,,,,0.0,0.0,2024,10,0,0,0
90009000,uw ii w rich www ric ris build,richmond pipeline,’Richmond Pipeline,Install female shower water drainage pip,Richmond Structural & buildings,General Plant Buildings & Structures,PM02,4.0,CMN,TECO PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,0.0,0.0,2024,10,0,0,0
